trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
369,False,"{'a': 0.001, 'e': 0.9330487113337409}",20,0,-21.862560578735863,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
370,False,"{'a': 0.001, 'e': 0.9326884948140962}",25,6,-22.587938281139333,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 0}",1
371,False,"{'a': 0.001, 'e': 0.9323273456060345}",30,0,-226.3930344003346,"{0: 13, 1: 7, 2: 5, 3: 2, 4: 3}",0
372,False,"{'a': 0.001, 'e': 0.9319652640707048}",35,0,-169.77109725888616,"{0: 20, 1: 3, 2: 10, 3: 0, 4: 2}",0
373,False,"{'a': 0.001, 'e': 0.9316022505701886}",20,0,-112.55671753260741,"{0: 12, 1: 4, 2: 2, 3: 0, 4: 2}",0
374,False,"{'a': 0.001, 'e': 0.9312383054674996}",20,0,-46.152775220077785,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
375,False,"{'a': 0.001, 'e': 0.9308734291265828}",35,0,-106.67342967767036,"{0: 24, 1: 6, 2: 3, 3: 0, 4: 2}",0
376,False,"{'a': 0.001, 'e': 0.9305076219123143}",20,0,-166.4228131967144,"{0: 10, 1: 2, 2: 5, 3: 0, 4: 3}",0
377,False,"{'a': 0.001, 'e': 0.9301408841905014}",20,0,-77.07763336219358,"{0: 11, 1: 2, 2: 6, 3: 1, 4: 0}",0
378,False,"{'a': 0.001, 'e': 0.929773216327882}",20,0,-103.18987782584793,"{0: 11, 1: 2, 2: 5, 3: 1, 4: 1}",0
379,False,"{'a': 0.001, 'e': 0.9294046186921237}",20,0,-90.3779155462612,"{0: 13, 1: 5, 2: 0, 3: 0, 4: 2}",0
380,False,"{'a': 0.001, 'e': 0.9290350916518241}",20,0,-112.84608658748544,"{0: 13, 1: 2, 2: 2, 3: 1, 4: 2}",0
381,False,"{'a': 0.001, 'e': 0.9286646355765102}",25,3,-89.01990771042216,"{0: 15, 1: 1, 2: 4, 3: 1, 4: 1}",1
382,False,"{'a': 0.001, 'e': 0.9282932508366383}",25,0,-136.8569157875284,"{0: 15, 1: 2, 2: 6, 3: 0, 4: 2}",0
383,False,"{'a': 0.001, 'e': 0.9279209378035927}",20,0,-73.11293535522445,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
384,False,"{'a': 0.001, 'e': 0.9275476968496869}",20,0,-123.11878011429081,"{0: 14, 1: 2, 2: 1, 3: 0, 4: 3}",0
385,False,"{'a': 0.001, 'e': 0.9271735283481612}",20,0,-84.21529117998335,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 2}",0
386,False,"{'a': 0.001, 'e': 0.9267984326731847}",25,0,-88.11087031022308,"{0: 18, 1: 3, 2: 2, 3: 0, 4: 2}",0
387,False,"{'a': 0.001, 'e': 0.9264224101998526}",20,0,-107.30589089897225,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",0
388,False,"{'a': 0.001, 'e': 0.9260454613041876}",20,0,-92.77304656001701,"{0: 14, 1: 3, 2: 0, 3: 1, 4: 2}",0
389,False,"{'a': 0.001, 'e': 0.9256675863631385}",30,0,-209.91272075703566,"{0: 19, 1: 4, 2: 1, 3: 2, 4: 4}",0
390,False,"{'a': 0.001, 'e': 0.9252887857545801}",20,0,-86.03359789922916,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
391,False,"{'a': 0.001, 'e': 0.9249090598573131}",20,0,-117.25813427653638,"{0: 11, 1: 4, 2: 3, 3: 0, 4: 2}",0
392,False,"{'a': 0.001, 'e': 0.9245284090510633}",20,0,-72.88982845089896,"{0: 14, 1: 3, 2: 1, 3: 1, 4: 1}",0
393,False,"{'a': 0.001, 'e': 0.9241468337164814}",25,0,-179.3983484097074,"{0: 11, 1: 5, 2: 5, 3: 2, 4: 2}",0
394,False,"{'a': 0.001, 'e': 0.9237643342351428}",20,0,-136.31388960313512,"{0: 11, 1: 2, 2: 4, 3: 1, 4: 2}",0
395,False,"{'a': 0.001, 'e': 0.9233809109895471}",20,0,-97.60463997544048,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
396,False,"{'a': 0.001, 'e': 0.9229965643631173}",20,0,-56.04818901803279,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
397,False,"{'a': 0.001, 'e': 0.9226112947402}",25,0,-79.99659643177955,"{0: 15, 1: 1, 2: 9, 3: 0, 4: 0}",0
398,False,"{'a': 0.001, 'e': 0.9222251025060648}",25,0,-125.59582646408087,"{0: 14, 1: 1, 2: 9, 3: 0, 4: 1}",0
399,False,"{'a': 0.001, 'e': 0.9218379880469041}",25,0,-168.38196723100077,"{0: 15, 1: 1, 2: 6, 3: 0, 4: 3}",0
400,False,"{'a': 0.001, 'e': 0.921449951749832}",25,0,-30.021119623540567,"{0: 19, 1: 2, 2: 4, 3: 0, 4: 0}",0
401,False,"{'a': 0.001, 'e': 0.9210609940028851}",25,0,-173.75636143222624,"{0: 14, 1: 2, 2: 6, 3: 0, 4: 3}",0
402,False,"{'a': 0.001, 'e': 0.9206711151950209}",20,0,-75.69646024599372,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
403,False,"{'a': 0.001, 'e': 0.9202803157161181}",20,0,-90.34113159649168,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
404,False,"{'a': 0.001, 'e': 0.9198885959569765}",25,9,-14.744238654429235,"{0: 11, 1: 4, 2: 1, 3: 0, 4: 0}",1
405,False,"{'a': 0.001, 'e': 0.9194959563093155}",20,5,-26.4430737554262,"{0: 10, 1: 2, 2: 3, 3: 0, 4: 0}",1
406,False,"{'a': 0.001, 'e': 0.9191023971657747}",20,0,-61.19991649445586,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
407,False,"{'a': 0.001, 'e': 0.9187079189199134}",25,0,-196.7262704045821,"{0: 15, 1: 1, 2: 5, 3: 0, 4: 4}",0
408,False,"{'a': 0.001, 'e': 0.9183125219662098}",20,0,-10.681154078952375,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
409,False,"{'a': 0.001, 'e': 0.9179162067000607}",20,0,-118.46031422679552,"{0: 11, 1: 4, 2: 3, 3: 0, 4: 2}",0
410,False,"{'a': 0.001, 'e': 0.9175189735177814}",20,0,-89.28620847254851,"{0: 9, 1: 7, 2: 3, 3: 0, 4: 1}",0
411,False,"{'a': 0.001, 'e': 0.9171208228166051}",20,0,-23.345332243048222,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
412,False,"{'a': 0.001, 'e': 0.9167217549946823}",25,1,-110.94569696444182,"{0: 14, 1: 3, 2: 5, 3: 1, 4: 1}",1
413,False,"{'a': 0.001, 'e': 0.916321770451081}",25,5,-44.96084435484286,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",1
414,False,"{'a': 0.001, 'e': 0.9159208695857856}",20,0,-54.08091281584249,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
415,False,"{'a': 0.001, 'e': 0.9155190527996969}",30,0,-228.30117390863543,"{0: 14, 1: 4, 2: 8, 3: 1, 4: 3}",0
416,False,"{'a': 0.001, 'e': 0.9151163204946318}",30,0,-78.94422039537385,"{0: 21, 1: 3, 2: 5, 3: 0, 4: 1}",0
417,False,"{'a': 0.001, 'e': 0.9147126730733223}",35,0,-144.37362078213013,"{0: 22, 1: 5, 2: 6, 3: 0, 4: 2}",0
418,False,"{'a': 0.001, 'e': 0.914308110939416}",25,0,-50.19942313216267,"{0: 16, 1: 6, 2: 2, 3: 1, 4: 0}",0
419,False,"{'a': 0.001, 'e': 0.913902634497475}",35,6,-100.57571001897372,"{0: 20, 1: 2, 2: 5, 3: 1, 4: 1}",1
420,False,"{'a': 0.001, 'e': 0.9134962441529757}",30,0,-50.84806173634415,"{0: 23, 1: 4, 2: 2, 3: 0, 4: 1}",0
421,False,"{'a': 0.001, 'e': 0.9130889403123083}",25,0,-54.858270901065275,"{0: 20, 1: 0, 2: 4, 3: 0, 4: 1}",0
422,False,"{'a': 0.001, 'e': 0.9126807233827767}",20,0,-87.97929060621853,"{0: 12, 1: 1, 2: 6, 3: 0, 4: 1}",0
423,False,"{'a': 0.001, 'e': 0.9122715937725977}",20,0,-97.82824448606094,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
424,False,"{'a': 0.001, 'e': 0.911861551890901}",30,0,-55.050120323409544,"{0: 24, 1: 1, 2: 4, 3: 0, 4: 1}",0
425,False,"{'a': 0.001, 'e': 0.9114505981477284}",30,0,-95.34903996091089,"{0: 19, 1: 3, 2: 7, 3: 0, 4: 1}",0
426,False,"{'a': 0.001, 'e': 0.9110387329540337}",25,0,-197.6144061223264,"{0: 13, 1: 1, 2: 7, 3: 1, 4: 3}",0
427,False,"{'a': 0.001, 'e': 0.9106259567216819}",20,0,-60.732511210348385,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 1}",0
428,False,"{'a': 0.001, 'e': 0.9102122698634492}",30,0,-144.65573598251277,"{0: 20, 1: 4, 2: 3, 3: 0, 4: 3}",0
429,False,"{'a': 0.001, 'e': 0.9097976727930226}",20,0,-107.83757836223795,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",0
430,False,"{'a': 0.001, 'e': 0.9093821659249989}",25,0,-142.1738846141591,"{0: 15, 1: 2, 2: 5, 3: 1, 4: 2}",0
431,False,"{'a': 0.001, 'e': 0.9089657496748851}",20,0,-117.8012442023552,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
432,False,"{'a': 0.001, 'e': 0.9085484244590974}",25,5,-112.77698447892669,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",1
433,False,"{'a': 0.001, 'e': 0.9081301906949609}",20,0,-94.51549563141569,"{0: 13, 1: 4, 2: 1, 3: 0, 4: 2}",0
434,False,"{'a': 0.001, 'e': 0.9077110488007095}",20,8,-2.025530087729977,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
435,False,"{'a': 0.001, 'e': 0.9072909991954848}",20,14,-41.72693580084698,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 1}",1
436,False,"{'a': 0.001, 'e': 0.9068700422993367}",25,0,-169.18156410408184,"{0: 15, 1: 2, 2: 4, 3: 1, 4: 3}",0
437,False,"{'a': 0.001, 'e': 0.9064481785332217}",20,0,-92.05486055838972,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
438,False,"{'a': 0.001, 'e': 0.9060254083190037}",20,3,-26.94333422846354,"{0: 11, 1: 3, 2: 3, 3: 0, 4: 0}",1
439,False,"{'a': 0.001, 'e': 0.9056017320794529}",25,0,-84.23420475282568,"{0: 17, 1: 1, 2: 6, 3: 0, 4: 1}",0
440,False,"{'a': 0.001, 'e': 0.9051771502382456}",25,1,-80.70549978185589,"{0: 16, 1: 0, 2: 6, 3: 2, 4: 0}",1
441,False,"{'a': 0.001, 'e': 0.9047516632199634}",25,0,-101.45242234327999,"{0: 14, 1: 4, 2: 6, 3: 0, 4: 1}",0
442,False,"{'a': 0.001, 'e': 0.9043252714500934}",25,0,-159.5578017290989,"{0: 16, 1: 1, 2: 5, 3: 0, 4: 3}",0
443,False,"{'a': 0.001, 'e': 0.9038979753550274}",30,0,-205.0283370426679,"{0: 18, 1: 3, 2: 4, 3: 1, 4: 4}",0
444,False,"{'a': 0.001, 'e': 0.9034697753620612}",20,0,-140.72629669504587,"{0: 13, 1: 0, 2: 4, 3: 0, 4: 3}",0
445,False,"{'a': 0.001, 'e': 0.903040671899395}",25,0,-33.701606292918825,"{0: 18, 1: 3, 2: 4, 3: 0, 4: 0}",0
446,False,"{'a': 0.001, 'e': 0.9026106653961321}",20,0,-31.48371803664294,"{0: 14, 1: 4, 2: 1, 3: 1, 4: 0}",0
447,False,"{'a': 0.001, 'e': 0.9021797562822791}",20,0,-92.27220373734129,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
448,False,"{'a': 0.001, 'e': 0.901747944988745}",20,0,-207.92114440004005,"{0: 10, 1: 1, 2: 5, 3: 0, 4: 4}",0
449,False,"{'a': 0.001, 'e': 0.9013152319473411}",20,0,-55.3287658672063,"{0: 14, 1: 2, 2: 2, 3: 2, 4: 0}",0
450,False,"{'a': 0.001, 'e': 0.9008816175907802}",20,0,-163.83730404803006,"{0: 12, 1: 1, 2: 3, 3: 1, 4: 3}",0
451,False,"{'a': 0.001, 'e': 0.9004471023526769}",20,1,-91.37064036449536,"{0: 10, 1: 5, 2: 2, 3: 1, 4: 1}",1
452,False,"{'a': 0.001, 'e': 0.9000116866675463}",20,0,-73.08744317861945,"{0: 12, 1: 5, 2: 2, 3: 0, 4: 1}",0
453,False,"{'a': 0.001, 'e': 0.899575370970804}",25,0,-121.91602772532231,"{0: 16, 1: 3, 2: 4, 3: 0, 4: 2}",0
454,False,"{'a': 0.001, 'e': 0.8991381556987657}",20,16,4.743757702780774,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
455,False,"{'a': 0.001, 'e': 0.8987000412886466}",25,16,-8.450151810125782,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
456,False,"{'a': 0.001, 'e': 0.8982610281785611}",25,0,-142.67853214690504,"{0: 14, 1: 4, 2: 4, 3: 1, 4: 2}",0
457,False,"{'a': 0.001, 'e': 0.8978211168075223}",20,10,-46.56410607761755,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 1}",1
458,False,"{'a': 0.001, 'e': 0.8973803076154415}",25,0,-125.95129406114795,"{0: 15, 1: 2, 2: 6, 3: 0, 4: 2}",0
459,False,"{'a': 0.001, 'e': 0.896938601043128}",20,9,-37.322894414516604,"{0: 6, 1: 1, 2: 4, 3: 0, 4: 0}",1
460,False,"{'a': 0.001, 'e': 0.896495997532288}",25,0,-74.01902816346222,"{0: 17, 1: 3, 2: 4, 3: 0, 4: 1}",0
461,False,"{'a': 0.001, 'e': 0.8960524975255252}",20,0,-20.749446975710526,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
462,False,"{'a': 0.001, 'e': 0.8956081014663396}",20,0,-91.12402619092441,"{0: 14, 1: 3, 2: 1, 3: 0, 4: 2}",0
463,False,"{'a': 0.001, 'e': 0.8951628097991272}",20,11,-58.03028093798372,"{0: 5, 1: 1, 2: 2, 3: 0, 4: 1}",1
464,False,"{'a': 0.001, 'e': 0.8947166229691795}",25,0,-130.76933291147225,"{0: 18, 1: 1, 2: 3, 3: 0, 4: 3}",0
465,False,"{'a': 0.001, 'e': 0.8942695414226836}",25,0,-37.28413764928672,"{0: 17, 1: 5, 2: 3, 3: 0, 4: 0}",0
466,False,"{'a': 0.001, 'e': 0.8938215656067205}",25,0,-154.75396127306092,"{0: 15, 1: 3, 2: 4, 3: 0, 4: 3}",0
467,False,"{'a': 0.001, 'e': 0.8933726959692665}",20,0,-58.450503480100046,"{0: 12, 1: 2, 2: 6, 3: 0, 4: 0}",0
468,False,"{'a': 0.001, 'e': 0.8929229329591909}",20,0,-82.99676640601254,"{0: 9, 1: 4, 2: 7, 3: 0, 4: 0}",0
469,False,"{'a': 0.001, 'e': 0.8924722770262568}",20,12,-91.88871608767037,"{0: 4, 1: 0, 2: 2, 3: 0, 4: 2}",1
470,False,"{'a': 0.001, 'e': 0.89202072862112}",20,0,-45.431563990013764,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
471,False,"{'a': 0.001, 'e': 0.891568288195329}",20,0,-126.07727182995737,"{0: 11, 1: 2, 2: 5, 3: 0, 4: 2}",0
472,False,"{'a': 0.001, 'e': 0.891114956201324}",25,0,-79.62527448303939,"{0: 16, 1: 4, 2: 4, 3: 0, 4: 1}",0
473,False,"{'a': 0.001, 'e': 0.890660733092437}",20,0,-93.99657654931241,"{0: 10, 1: 4, 2: 4, 3: 2, 4: 0}",0
474,False,"{'a': 0.001, 'e': 0.8902056193228912}",20,0,-96.2466055446118,"{0: 11, 1: 2, 2: 6, 3: 0, 4: 1}",0
475,False,"{'a': 0.001, 'e': 0.8897496153478003}",20,0,-69.06866354505111,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
476,False,"{'a': 0.001, 'e': 0.8892927216231682}",35,6,-126.51371936490953,"{0: 18, 1: 4, 2: 5, 3: 0, 4: 2}",1
477,False,"{'a': 0.001, 'e': 0.8888349386058886}",30,6,-234.84326342033953,"{0: 12, 1: 2, 2: 4, 3: 2, 4: 4}",1
478,False,"{'a': 0.001, 'e': 0.8883762667537444}",25,19,-3.2448953313367284,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
479,False,"{'a': 0.001, 'e': 0.8879167065254074}",25,5,-52.180778619287146,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",1
480,False,"{'a': 0.001, 'e': 0.8874562583804381}",20,0,-134.6833292310171,"{0: 13, 1: 2, 2: 2, 3: 0, 4: 3}",0
481,False,"{'a': 0.001, 'e': 0.8869949227792842}",25,0,-122.36083069489273,"{0: 14, 1: 1, 2: 9, 3: 0, 4: 1}",0
482,False,"{'a': 0.001, 'e': 0.8865327001832815}",30,0,-120.27992491637396,"{0: 20, 1: 4, 2: 4, 3: 0, 4: 2}",0
483,False,"{'a': 0.001, 'e': 0.8860695910546524}",25,0,-50.19048138469252,"{0: 17, 1: 2, 2: 6, 3: 0, 4: 0}",0
484,False,"{'a': 0.001, 'e': 0.8856055958565062}",30,7,-101.89052323584684,"{0: 12, 1: 4, 2: 6, 3: 0, 4: 1}",1
485,False,"{'a': 0.001, 'e': 0.8851407150528379}",20,12,-46.43370813157106,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 1}",1
486,False,"{'a': 0.001, 'e': 0.8846749491085283}",25,0,-69.74228883943634,"{0: 16, 1: 2, 2: 6, 3: 1, 4: 0}",0
487,False,"{'a': 0.001, 'e': 0.8842082984893433}",30,0,-91.9043643327289,"{0: 22, 1: 0, 2: 6, 3: 1, 4: 1}",0
488,False,"{'a': 0.001, 'e': 0.8837407636619335}",25,0,-177.91359585057697,"{0: 13, 1: 3, 2: 6, 3: 0, 4: 3}",0
489,False,"{'a': 0.001, 'e': 0.8832723450938338}",35,0,-143.2228763574583,"{0: 25, 1: 1, 2: 6, 3: 1, 4: 2}",0
490,False,"{'a': 0.001, 'e': 0.8828030432534625}",30,5,-52.69856155895377,"{0: 16, 1: 3, 2: 6, 3: 0, 4: 0}",1
491,False,"{'a': 0.001, 'e': 0.8823328586101215}",30,0,-118.56615521481672,"{0: 17, 1: 4, 2: 8, 3: 0, 4: 1}",0
492,False,"{'a': 0.001, 'e': 0.8818617916339955}",20,5,-77.95294799356446,"{0: 9, 1: 2, 2: 2, 3: 1, 4: 1}",1
493,False,"{'a': 0.001, 'e': 0.8813898427961513}",25,0,-122.18063836369011,"{0: 16, 1: 3, 2: 4, 3: 0, 4: 2}",0
494,False,"{'a': 0.001, 'e': 0.8809170125685377}",30,0,-95.53737404043554,"{0: 19, 1: 4, 2: 6, 3: 0, 4: 1}",0
495,False,"{'a': 0.001, 'e': 0.880443301423985}",20,0,-35.76808826786751,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
496,False,"{'a': 0.001, 'e': 0.8799687098362042}",30,15,-121.36079147467164,"{0: 9, 1: 3, 2: 0, 3: 0, 4: 3}",1
497,False,"{'a': 0.001, 'e': 0.879493238279787}",20,0,-31.878815713578323,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
498,False,"{'a': 0.001, 'e': 0.8790168872302047}",35,0,-263.6181359289341,"{0: 17, 1: 4, 2: 10, 3: 0, 4: 4}",0
499,False,"{'a': 0.001, 'e': 0.8785396571638084}",25,0,-92.65694165902329,"{0: 13, 1: 3, 2: 9, 3: 0, 4: 0}",0
500,False,"{'a': 0.001, 'e': 0.8780615485578283}",25,0,-127.9539706789948,"{0: 12, 1: 5, 2: 6, 3: 1, 4: 1}",0
501,False,"{'a': 0.001, 'e': 0.8775825618903728}",30,0,-238.23834376853023,"{0: 17, 1: 1, 2: 7, 3: 1, 4: 4}",0
502,False,"{'a': 0.001, 'e': 0.8771026976404284}",20,0,-6.287143543993404,"{0: 15, 1: 5, 2: 0, 3: 0, 4: 0}",0
503,False,"{'a': 0.001, 'e': 0.8766219562878595}",25,0,-106.86894964471163,"{0: 15, 1: 4, 2: 3, 3: 2, 4: 1}",0
504,False,"{'a': 0.001, 'e': 0.8761403383134074}",20,0,-105.26293739886567,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",0
505,False,"{'a': 0.001, 'e': 0.87565784419869}",25,0,-128.86128737949576,"{0: 17, 1: 4, 2: 1, 3: 0, 4: 3}",0
506,False,"{'a': 0.001, 'e': 0.8751744744262013}",25,0,-150.91105565843267,"{0: 14, 1: 2, 2: 6, 3: 1, 4: 2}",0
507,False,"{'a': 0.001, 'e': 0.8746902294793112}",25,0,-132.4792174491744,"{0: 18, 1: 2, 2: 2, 3: 0, 4: 3}",0
508,False,"{'a': 0.001, 'e': 0.8742051098422644}",25,5,-65.74291025725017,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",1
509,False,"{'a': 0.001, 'e': 0.8737191160001807}",25,2,-118.53016653693749,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 3}",1
510,False,"{'a': 0.001, 'e': 0.8732322484390539}",25,0,-35.37035407993514,"{0: 20, 1: 3, 2: 1, 3: 0, 4: 1}",1
511,False,"{'a': 0.001, 'e': 0.8727445076457513}",25,0,-71.71937686879986,"{0: 18, 1: 1, 2: 5, 3: 0, 4: 1}",0
512,False,"{'a': 0.001, 'e': 0.8722558941080137}",20,0,-28.06940381252788,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
513,False,"{'a': 0.001, 'e': 0.8717664083144548}",20,0,-99.3499381301031,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
514,False,"{'a': 0.001, 'e': 0.8712760507545603}",30,1,-205.4658962175654,"{0: 15, 1: 4, 2: 6, 3: 1, 4: 3}",1
515,False,"{'a': 0.001, 'e': 0.8707848219186876}",30,0,-180.85143882842556,"{0: 16, 1: 2, 2: 9, 3: 1, 4: 2}",0
516,False,"{'a': 0.001, 'e': 0.8702927222980654}",20,0,-158.7624725475341,"{0: 11, 1: 2, 2: 4, 3: 0, 4: 3}",0
517,False,"{'a': 0.001, 'e': 0.8697997523847936}",20,0,-112.12497212196304,"{0: 12, 1: 3, 2: 3, 3: 0, 4: 2}",0
518,False,"{'a': 0.001, 'e': 0.8693059126718419}",30,0,-49.47277899801458,"{0: 20, 1: 5, 2: 5, 3: 0, 4: 0}",0
519,False,"{'a': 0.001, 'e': 0.8688112036530499}",30,0,-125.1256754750312,"{0: 19, 1: 1, 2: 8, 3: 1, 4: 1}",0
520,False,"{'a': 0.001, 'e': 0.8683156258231266}",25,8,-59.28443586231516,"{0: 9, 1: 2, 2: 6, 3: 0, 4: 0}",1
521,False,"{'a': 0.001, 'e': 0.8678191796776499}",25,0,-125.24239982183106,"{0: 14, 1: 0, 2: 10, 3: 0, 4: 1}",0
522,False,"{'a': 0.001, 'e': 0.8673218657130658}",20,0,-10.387467776504755,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
523,False,"{'a': 0.001, 'e': 0.8668236844266883}",20,0,-117.48481887321724,"{0: 13, 1: 0, 2: 5, 3: 0, 4: 2}",0
524,False,"{'a': 0.001, 'e': 0.8663246363166986}",20,0,-16.11328940785184,"{0: 15, 1: 4, 2: 1, 3: 0, 4: 0}",0
525,False,"{'a': 0.001, 'e': 0.8658247218821448}",30,16,-54.74368604424231,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 1}",1
526,False,"{'a': 0.001, 'e': 0.8653239416229412}",20,6,9.84938683192664,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
527,False,"{'a': 0.001, 'e': 0.8648222960398683}",20,0,-96.06309680814877,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
528,False,"{'a': 0.001, 'e': 0.8643197856345712}",20,0,-88.11589515986076,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
529,False,"{'a': 0.001, 'e': 0.8638164109095605}",20,0,-33.98972570006645,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
530,False,"{'a': 0.001, 'e': 0.863312172368211}",30,0,-47.74578015776357,"{0: 20, 1: 5, 2: 5, 3: 0, 4: 0}",0
531,False,"{'a': 0.001, 'e': 0.862807070514761}",30,0,-29.702152732963363,"{0: 23, 1: 2, 2: 5, 3: 0, 4: 0}",1
532,False,"{'a': 0.001, 'e': 0.8623011058543124}",30,1,-27.28561081953878,"{0: 23, 1: 1, 2: 5, 3: 0, 4: 0}",1
533,False,"{'a': 0.001, 'e': 0.8617942788928298}",30,0,-9.686288656551753,"{0: 25, 1: 2, 2: 3, 3: 0, 4: 0}",0
534,False,"{'a': 0.001, 'e': 0.8612865901371402}",25,0,-141.17759517079134,"{0: 16, 1: 1, 2: 5, 3: 1, 4: 2}",0
535,False,"{'a': 0.001, 'e': 0.8607780400949321}",25,0,-88.4751015196112,"{0: 13, 1: 5, 2: 6, 3: 1, 4: 0}",0
536,False,"{'a': 0.001, 'e': 0.8602686292747557}",35,0,-194.270504645482,"{0: 20, 1: 2, 2: 9, 3: 2, 4: 2}",0
537,False,"{'a': 0.001, 'e': 0.8597583581860216}",20,0,-102.44863700658816,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",0
538,False,"{'a': 0.001, 'e': 0.8592472273390012}",35,0,-149.4188567270981,"{0: 26, 1: 2, 2: 3, 3: 1, 4: 3}",0
539,False,"{'a': 0.001, 'e': 0.8587352372448249}",25,0,-44.75497709101142,"{0: 18, 1: 1, 2: 6, 3: 0, 4: 0}",0
540,False,"{'a': 0.001, 'e': 0.8582223884154829}",20,0,-75.59209167113058,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
541,False,"{'a': 0.001, 'e': 0.8577086813638242}",20,10,-47.0770343565685,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 1}",1
542,False,"{'a': 0.001, 'e': 0.8571941166035554}",25,0,-128.98206991638892,"{0: 19, 1: 0, 2: 3, 3: 0, 4: 3}",0
543,False,"{'a': 0.001, 'e': 0.8566786946492415}",20,0,-83.73329951632135,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
544,False,"{'a': 0.001, 'e': 0.8561624160163044}",25,0,-39.584927699359106,"{0: 18, 1: 3, 2: 3, 3: 1, 4: 0}",0
545,False,"{'a': 0.001, 'e': 0.8556452812210225}",20,0,-127.5216843133473,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 3}",0
546,False,"{'a': 0.001, 'e': 0.8551272907805307}",20,0,-99.51692359008192,"{0: 13, 1: 3, 2: 2, 3: 0, 4: 2}",0
547,False,"{'a': 0.001, 'e': 0.8546084452128195}",20,0,-66.25149143722321,"{0: 11, 1: 4, 2: 4, 3: 1, 4: 0}",0
548,False,"{'a': 0.001, 'e': 0.8540887450367343}",20,0,-45.844027465202636,"{0: 12, 1: 3, 2: 5, 3: 0, 4: 0}",0
549,False,"{'a': 0.001, 'e': 0.8535681907719751}",20,0,-151.80934231025697,"{0: 10, 1: 2, 2: 5, 3: 1, 4: 2}",0
550,False,"{'a': 0.001, 'e': 0.8530467829390963}",20,0,-61.51500111098322,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
551,False,"{'a': 0.001, 'e': 0.8525245220595057}",20,0,-94.55776384565999,"{0: 10, 1: 5, 2: 4, 3: 0, 4: 1}",0
552,False,"{'a': 0.001, 'e': 0.852001408655464}",20,0,-67.29964771227756,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
